 1108Í; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 16; -1; 1; FALSE; FALSE; 117; 0; -1; 117; 0; -1; -1; 
 1109; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 16; -1; 1; FALSE; FALSE; 117; 0; -1; 117; 0; -1; -1; 
 1110Ã; 0;    394.5;     18.4;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1111; 0;      0.0;      0.0;   2129.0;      0.0; 0; 744; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1112; 0;     59.9;    153.6;      0.0;      0.0; 410; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1113Ó; 0;      2.7;    183.1;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1114; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 14; -1; 1; FALSE; FALSE; 73; 0; -1; 73; 0; -1; -1; 
 1115; 0;      0.0;      0.0;    569.0;      0.0; 0; 744; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1116; 0;      0.0;      0.0;   2205.0;      0.0; 0; 744; 2; 1; -1; 2; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1117; 0;    180.9;    174.0;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1118; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 2; 1; -1; 2; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1119; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 16; -1; 1; FALSE; FALSE; 117; 0; -1; 117; 0; -1; -1; 
 1120Ã; 0;    935.7;    827.4;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1121; 0;     17.1;    778.0;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
